DNA Test ID,DNA Sample Timestamp,Beach,DNA Sample 1 Reading,DNA Sample 2 Reading,DNA Reading Mean,Culture Test ID,Culture Sample 1 Timestamp,Culture Sample 1 Reading,Culture Sample 2 Reading,Culture Reading Mean,Culture Note,Culture Sample Interval,Culture Sample 2 Timestamp,Latitude,Longitude,Location
3122,6/22/17 0:00,Montrose,26,14,19.1,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Juneway,,,,106863,6/27/12 0:00,2,1,1.4,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Leone,,,,103670,6/5/06 0:00,1,1,1,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,12th Street,,,,107390,7/20/12 0:00,152.9,222.4,184.4,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
8607,7/28/18 11:29,Margaret T Burroughs (31st),197,141,166.7,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
,,Howard,,,,97012,8/25/11 0:00,42.2,45,43.6,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Osterman,,,,103421,8/28/06 0:00,1203.3,1299.7,1250.6,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Osterman,,,,90881,9/3/10 0:00,328.2,10.9,59.8,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Ohio Street,,,,99791,6/4/08 0:00,101.4,117.8,109.3,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Montrose Dog,,,,113256,7/8/16 5:45,11,2420,163.2,,1,7/8/16 5:46,41.96869,-87.642617,"(41.96869, -87.642617)"
2832,6/12/17 0:00,12th Street,266,152,201.1,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
5239,8/18/17 0:00,Calumet,164,118,139.1,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Montrose,,,,89661,8/13/10 0:00,325.5,325.5,325.5,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Howard,,,,91728,7/6/09 0:00,1,1,1,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,63rd Street,,,,105293,7/11/14 0:00,4,11,6.6,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Lane,,,,101309,8/22/07 0:00,36.8,18.7,26.2,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,North Avenue,,,,111927,8/28/12 0:00,50.4,42.8,46.4,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,57th Street,,,,97019,8/26/11 0:00,22.8,14.8,18.4,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
7109,6/23/18 11:50,Ohio Street,502,188,307.2,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,South Shore,,,,96863,8/27/13 0:00,1414,613,931,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
230,8/20/15 0:00,Calumet,34.7,23.8,29,95175,8/20/15 0:00,3,12,6,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Osterman,,,,102893,8/21/06 0:00,238.2,325.5,278.4,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
6818,6/17/18 0:00,Osterman,14,73,32,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,63rd Street,,,,89573,8/9/10 0:00,1203.3,1553.1,1367.1,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Lane,,,,91935,8/19/09 0:00,31.5,39.5,35.3,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,63rd Street,,,,98337,8/17/06 0:00,206.4,272.3,237.1,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Osterman,,,,112745,6/3/16 10:05,5,2,3.2,,1,6/3/16 10:06,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Juneway,,,,95510,7/17/14 0:00,7,9,7.9,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
8557,7/28/18 11:29,South Shore,175,115,141.9,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Howard,,,,112836,6/9/16 11:00,9,9,9,,1,6/9/16 11:01,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Oak Street,,,,105617,7/2/13 0:00,12,12,12,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,Montrose Dog,,,,112588,8/6/12 0:00,133.4,410.6,234,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
2378,6/1/17 12:37,Rainbow,142,78,105.2,,,,,,,,,41.758,-87.551,"(41.758, -87.551)"
,,Foster,,,,105058,8/13/12 0:00,160.7,116.2,136.7,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
3826,7/7/17 0:00,Marion Mahony Griffin (Jarvis),335,176,242.8,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,North Avenue,,,,107743,7/21/14 0:00,52,1,7.2,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,North Avenue,,,,105055,8/13/12 0:00,71.7,123.4,94.1,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Howard,,,,107402,7/20/12 0:00,162.4,172.2,167.2,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Howard,,,,105806,6/14/12 0:00,16.8,12,14.2,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Ohio Street,,,,97119,7/27/12 0:00,36.4,60.5,46.9,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Rogers,,,,98382,8/18/06 0:00,6.2,22.8,11.9,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
7965,7/13/18 0:00,Calumet,5713,154,938,,,,,,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Rogers,,,,113138,6/29/16 10:55,32,29,30.5,,1,6/29/16 10:56,42.0213,-87.6666,"(42.0213, -87.6666)"
,,63rd Street,,,,99023,8/3/07 0:00,1986.3,1553.1,1756.4,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
3070,6/21/17 0:00,Oak Street,333,233,278.5,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
200,8/13/15 0:00,Rainbow,64,22.5,38,94916,8/13/15 0:00,133,76,100.5,,,,41.758,-87.551,"(41.758, -87.551)"
,,Osterman,,,,98175,6/7/07 0:00,6.3,9.8,7.9,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
4488,7/26/17 0:00,Rogers,177,271,219,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Osterman,,,,101880,6/2/09 0:00,285.1,261.3,272.9,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Oakwood,,,,87480,6/15/10 0:00,24.6,23.1,23.8,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,South Shore,,,,111941,8/29/12 0:00,31.3,30.5,30.9,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Foster,,,,113607,8/1/16 9:10,10,11,10.5,,1,8/1/16 9:11,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Howard,,,,105265,7/9/14 0:00,3,1,1.7,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Montrose,,,,102916,8/22/06 0:00,387.3,547.5,460.5,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Leone,,,,95443,8/27/15 0:00,22,19,20.4,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Montrose,,,,108885,7/30/14 0:00,21,40,29,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
6868,6/19/18 0:00,Humboldt,375,285,326.9,,,,,,,,,41.90643,-87.703717,"(41.90643, -87.703717)"
,,Calumet,,,,108538,9/8/15 0:00,5,,2.2,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
6451,6/9/18 0:00,Foster,90,81,85.4,,,,,,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Osterman,,,,98941,7/30/07 0:00,27.9,25.9,26.9,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
256,6/10/15 0:00,63rd Street,19.3,10.5,14,95639,6/10/15 0:00,36,2,8.5,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,12th Street,,,,103163,5/30/06 0:00,2.1,5.2,3.3,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
4808,8/5/17 0:00,Ohio Street,31,150,68.2,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Montrose,,,,112165,5/23/12 0:00,7.5,4.1,5.5,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,63rd Street,,,,101539,6/12/09 0:00,24.9,28.8,26.8,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Howard,,,,104981,6/19/13 0:00,43,27,34.1,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Montrose,,,,107051,8/1/13 0:00,13,23,17.3,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,12th Street,,,,93265,7/8/15 0:00,72,75,73.5,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Oak Street,,,,89779,8/19/10 0:00,10.8,5.2,7.5,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
605,6/2/16 12:15,12th Street,160,35,74.8,112717,6/2/16 7:08,28,71,44.6,,4,6/2/16 7:12,41.8638,-87.6083,"(41.8638, -87.6083)"
,,63rd Street,,,,90443,7/6/11 0:00,11,26.9,17.2,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Howard,,,,87394,6/25/15 0:00,78,178,117.8,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Montrose,,,,108552,7/3/12 0:00,74.3,68.3,71.2,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Oak Street,,,,103902,5/28/07 0:00,30.1,16,21.9,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,North Avenue,,,,105301,7/11/14 0:00,9,16,12,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
3832,7/8/17 0:00,Oakwood,2457,1812,2110,,,,,,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,12th Street,,,,97999,8/10/06 0:00,290.9,152.9,210.9,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Rogers,,,,103496,6/29/07 0:00,435.2,686.7,546.7,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Rogers,,,,96546,7/14/11 0:00,42.8,25,32.7,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
2535,6/4/17 12:10,Osterman,103,134,117.5,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Montrose,,,,102735,5/26/06 0:00,80.9,62.4,71.1,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Rainbow,,,,90732,7/13/10 0:00,44.3,29.5,36.2,,,,41.758,-87.551,"(41.758, -87.551)"
,,Montrose,,,,104866,8/7/06 0:00,387.3,344.8,365.4,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Montrose Dog,,,,95375,8/24/15 0:00,2,10,4.5,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
,,Ohio Street,,,,106462,6/21/12 0:00,10.9,5.2,7.5,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Osterman,,,,88187,6/2/10 0:00,435.2,60.2,161.9,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Montrose,,,,107096,8/3/13 0:00,185,179,182,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,57th Street,,,,96376,8/17/11 0:00,435.2,149.7,255.2,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,North Avenue,,,,102734,5/26/06 0:00,2,17.5,5.9,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Rainbow,,,,100801,6/19/08 0:00,25.9,38.8,31.7,,,,41.758,-87.551,"(41.758, -87.551)"
,,63rd Street,,,,100564,7/30/08 0:00,6.3,12.1,8.7,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
3088,6/20/17 0:00,12th Street,4,9,6,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
4726,8/3/17 0:00,Montrose,549,911,707.2,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Montrose,,,,111700,5/27/14 0:00,21,13,16.5,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
8319,7/21/18 0:00,Montrose,2104,799,1296.6,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,South Shore,,,,88484,7/27/10 0:00,866.4,435.2,614,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Leone,,,,111386,8/21/12 0:00,7.4,4.1,5.5,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,North Avenue,,,,91419,6/23/09 0:00,47.3,50.4,48.8,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
8165,7/17/18 11:31,Leone,467,858,633,,,,,,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Oak Street,,,,97618,6/15/11 0:00,15.8,27.5,20.8,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,63rd Street,,,,107694,5/30/13 0:00,12,12,12,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
7311,6/28/18 0:00,Marion Mahony Griffin (Jarvis),142,56,89.2,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,Rainbow,,,,101756,8/12/08 0:00,21.3,25,23.1,,,,41.758,-87.551,"(41.758, -87.551)"
,,Rogers,,,,113546,7/27/16 9:45,5,1,2.2,,1,7/27/16 9:46,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Foster,,,,97007,8/25/11 0:00,172.5,248.9,207.2,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,57th Street,,,,91597,7/1/09 0:00,78.9,127.4,100.3,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Calumet,,,,98260,7/20/06 0:00,275.5,6488,1337,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Calumet,,,,99181,8/10/07 0:00,48.8,49.6,49.2,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Rogers,,,,93399,8/22/14 0:00,57,86,70,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Rogers,,,,100148,7/21/08 0:00,1,3,1.7,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Montrose,,,,103663,6/5/06 0:00,1,1,1,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Juneway,,,,103785,6/20/06 0:00,86,79.4,82.6,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,North Shore,,,,103884,9/1/06 0:00,116,127.4,121.6,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
,,Rainbow,,,,98094,6/4/07 0:00,21.8,24.3,23,,,,41.758,-87.551,"(41.758, -87.551)"
,,Leone,,,,111933,8/28/12 0:00,14.6,18.7,16.5,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
9992,8/28/18 0:00,Rogers,966,883,923.6,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Ohio Street,,,,89738,8/17/10 0:00,9.7,3.1,5.5,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
8050,7/14/18 0:00,Marion Mahony Griffin (Jarvis),168,67,106.1,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,North Avenue,,,,113280,7/11/16 11:40,4,2,2.8,,1,7/11/16 11:41,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Osterman,,,,102196,6/16/09 0:00,344.8,290.9,316.7,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Ohio Street,,,,108395,6/10/14 0:00,866,411,596.6,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
2362,5/29/17 12:17,Marion Mahony Griffin (Jarvis),11,19,14.5,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,Montrose,,,,95458,7/15/14 0:00,206,49,100.5,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
10552,5/31/19 12:47,Ohio Street,84,307,160.6,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
6328,6/5/18 11:43,12th Street,36,19,26.2,,,,,,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Juneway,,,,93526,7/14/15 0:00,2,3,2.4,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
4275,7/19/17 0:00,Rogers,994,611,779.3,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Oakwood,,,,110905,6/1/12 0:00,35,48.1,41,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,12th Street,,,,89617,8/11/10 0:00,6.3,,2.5,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Rainbow,,,,98261,7/20/06 0:00,770.1,1413.6,1043.4,,,,41.758,-87.551,"(41.758, -87.551)"
,,Rogers,,,,105133,8/16/12 0:00,13.2,7.4,9.9,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Ohio Street,,,,111739,5/29/14 0:00,488,1046,714.5,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,North Shore,,,,101334,8/23/07 0:00,20.3,21.8,21,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
,,Leone,,,,110788,8/11/12 0:00,59.1,88.2,72.2,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Montrose Dog,,,,108950,5/23/13 0:00,1119.9,920.8,1015.5,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
5808,9/1/17 0:00,Osterman,635,608,621.4,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Osterman,,,,88495,7/27/10 0:00,116.2,156.5,134.9,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Loyola,,,,98831,7/25/07 0:00,9.8,14.6,12,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Foster,,,,108444,9/3/15 0:00,17,10,13,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Rainbow,,,,88343,7/20/10 0:00,60.2,112.4,82.3,,,,41.758,-87.551,"(41.758, -87.551)"
5029,8/11/17 0:00,Osterman,20,28,23.7,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
4050,7/13/17 0:00,Ohio Street,88,14,35.1,,,,,,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Oakwood,,,,96843,8/26/13 0:00,29,3,9.3,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,12th Street,,,,106679,6/25/14 0:00,727,461,578.9,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,Juneway,,,,113726,8/8/16 9:50,37,40,38.5,,1,8/8/16 9:51,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Montrose,,,,96231,8/10/11 0:00,27.5,25.6,26.5,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,57th Street,,,,89443,5/27/11 0:00,42.6,90.9,62.2,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Juneway,,,,113506,7/25/16 10:25,9,4,6,,1,7/25/16 10:26,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Howard,,,,90459,7/6/11 0:00,3,12.1,6,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Rogers,,,,106818,6/25/12 0:00,365.4,214.3,279.8,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Osterman,,,,88655,8/4/10 0:00,285.1,261.3,272.9,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Leone,,,,113198,7/5/16 7:45,5,2,3.2,,1,7/5/16 7:46,42.0131,-87.6635,"(42.0131, -87.6635)"
,,12th Street,,,,112494,7/19/13 0:00,6,5,5.5,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
3674,7/3/17 0:00,Hartigan (Albion),146,569,288.2,,,,,,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
,,Rogers,,,,101316,8/22/07 0:00,19.9,14.5,17,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Juneway,,,,97467,8/29/11 0:00,42.8,28.1,34.7,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,North Shore,,,,102668,5/23/06 0:00,17.3,12,14.4,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
,,Juneway,,,,108959,5/23/13 0:00,410.6,547.5,474.1,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Montrose Dog,,,,95165,8/19/15 0:00,153,2420,608.5,,,,41.96869,-87.642617,"(41.96869, -87.642617)"
,,Juneway,,,,91920,8/18/09 0:00,1,1,1,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
2875,6/13/17 0:00,Howard,49,16,28,,,,,,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Howard,,,,88191,6/2/10 0:00,42,47.3,44.6,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Howard,,,,98230,7/18/06 0:00,1,26.9,5.2,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
6474,6/10/18 0:00,Oak Street,382,440,410,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,North Avenue,,,,88512,7/28/10 0:00,33.1,12,19.9,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Juneway,,,,90175,6/23/11 0:00,2,3.1,2.5,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,Osterman,,,,101250,8/9/08 0:00,27.2,28.8,28,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Rainbow,,,,98814,7/25/07 0:00,307.6,866.4,516.2,,,,41.758,-87.551,"(41.758, -87.551)"
8946,8/4/18 0:00,South Shore,174,128,149.2,,,,,,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Calumet,,,,110748,8/10/12 0:00,1553.1,1203.3,1367.1,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
,,Foster,,,,98492,6/21/07 0:00,27.9,23.5,25.6,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,Leone,,,,110698,8/2/12 0:00,4.1,2,2.9,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Humboldt,,,,114147,10/01/0016 10:00:00 AM,1,1,1,,1,10/01/0016 10:01:00 AM,41.90643,-87.703717,"(41.90643, -87.703717)"
,,Rogers,,,,111071,6/12/13 0:00,73,46,57.9,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,Calumet,,,,91921,8/19/09 0:00,648.8,517.2,579.3,,,,41.7142,-87.5299,"(41.7142, -87.5299)"
10451,5/28/19 12:11,Margaret T Burroughs (31st),249,309,277.4,,,,,,,,,41.8393,-87.6072,"(41.8393, -87.6072)"
,,Loyola,,,,103912,5/28/07 0:00,2,21.8,6.6,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Rogers,,,,99133,8/7/07 0:00,51.2,83.3,65.3,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
,,63rd Street,,,,97736,8/1/11 0:00,9.7,5.2,7.1,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Rainbow,,,,108939,5/23/13 0:00,1300,411,731,,,,41.758,-87.551,"(41.758, -87.551)"
,,Ohio Street,,,,88062,5/27/10 0:00,461.1,129.1,244,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Howard,,,,90151,6/22/11 0:00,275.5,172.3,217.9,,,,42.0188,-87.6663,"(42.0188, -87.6663)"
,,Leone,,,,109749,8/17/11 0:00,6.3,7.5,6.9,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Oakwood,,,,96245,8/11/11 0:00,24.3,37.9,30.3,,,,41.8211,-87.5976,"(41.8211, -87.5976)"
,,Rainbow,,,,96373,8/17/11 0:00,93.4,172.5,126.9,,,,41.758,-87.551,"(41.758, -87.551)"
,,Foster,,,,105127,8/16/12 0:00,686.7,365.4,500.9,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
240,7/1/15 0:00,63rd Street,31,15.1,22,92857,7/1/15 0:00,15,22,18.2,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Montrose,,,,97188,6/7/13 0:00,20,17,18.4,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,57th Street,,,,107268,6/29/12 0:00,34.5,19.9,26.2,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Osterman,,,,112703,6/1/16 10:05,816,501,639.4,,1,6/1/16 10:06,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Osterman,,,,114010,8/26/16 8:07,205,461,307.4,,1,8/26/16 8:08,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Osterman,,,,94343,9/16/15 0:00,13,9,10.8,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,12th Street,,,,99262,7/10/07 0:00,34.1,35.9,35,,,,41.8638,-87.6083,"(41.8638, -87.6083)"
,,57th Street,,,,97649,7/28/11 0:00,8.6,1,2.9,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Montrose,,,,113498,7/25/16 9:05,163,96,125.1,,1,7/25/16 9:06,41.9655,-87.6385,"(41.9655, -87.6385)"
2492,6/4/17 12:10,Montrose,194,148,169.4,,,,,,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Rainbow,,,,108214,5/21/14 0:00,67,63,65,,,,41.758,-87.551,"(41.758, -87.551)"
,,Leone,,,,113261,7/8/16 9:55,14,14,14,,1,7/8/16 9:56,42.0131,-87.6635,"(42.0131, -87.6635)"
,,Montrose,,,,96495,7/12/11 0:00,125.9,68.9,93.1,,,,41.9655,-87.6385,"(41.9655, -87.6385)"
,,Oak Street,,,,89426,5/26/11 0:00,80.5,129.1,101.9,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,South Shore,,,,99674,5/30/08 0:00,23.3,146.7,58.5,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
,,Osterman,,,,99033,8/3/07 0:00,67,43.7,54.1,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,63rd Street,,,,107672,5/29/13 0:00,193.5,248.9,219.5,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
3794,7/7/17 0:00,Rogers,277,852,485.8,,,,,,,,,42.0213,-87.6666,"(42.0213, -87.6666)"
6329,6/5/18 11:43,Oak Street,5,13,8.1,,,,,,,,,41.9032,-87.6235,"(41.9032, -87.6235)"
,,North Avenue,,,,109418,8/21/13 0:00,190,261,222.7,,,,41.9148,-87.6273,"(41.9148, -87.6273)"
,,Foster,,,,88274,7/16/10 0:00,7.5,2,3.9,,,,41.9785,-87.6515,"(41.9785, -87.6515)"
,,63rd Street,,,,98263,7/20/06 0:00,1553.1,214.3,576.9,,,,41.7827,-87.5748,"(41.7827, -87.5748)"
,,Loyola,,,,92432,5/22/09 0:00,225.4,547.5,351.3,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,South Shore,,,,90625,6/8/11 0:00,2419.6,108.1,511.4,,,,41.7689,-87.5636,"(41.7689, -87.5636)"
7731,7/7/18 0:00,Osterman,600,654,626.4,,,,,,,,,41.9877,-87.6545,"(41.9877, -87.6545)"
,,Ohio Street,,,,107740,7/21/14 0:00,2,1,1.4,,,,41.8935,-87.6152,"(41.8935, -87.6152)"
,,Juneway,,,,104983,6/19/13 0:00,25,19,21.8,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
,,57th Street,,,,90755,7/14/10 0:00,25.6,23.1,24.3,,,,41.7911,-87.5797,"(41.7911, -87.5797)"
,,Leone,,,,108777,7/18/12 0:00,727,365.4,515.4,,,,42.0131,-87.6635,"(42.0131, -87.6635)"
,,North Shore,,,,92282,9/3/09 0:00,11,9.7,10.3,,,,42.0027,-87.6564,"(42.0027, -87.6564)"
9653,8/21/18 12:00,Marion Mahony Griffin (Jarvis),210,373,279.9,,,,,,,,,42.0161,-87.6647,"(42.0161, -87.6647)"
,,Juneway,,,,102032,7/3/08 0:00,980.4,866.4,921.6,,,,42.0224,-87.6674,"(42.0224, -87.6674)"
